time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	TrajectoryX(mm)	TrajectoryY(mm)	TrajectoryZ(mm)	SpeedX(mm/s)	SpeedY(mm/s)	SpeedY(mm/s)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.611	0.052	1.084	-47.302	28.198	38.635	7.68	-32.01	177.76	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.609	0.007	1.094	-46.265	32.715	32.837	7.33	-31.88	177.98	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.625	-0.035	1.092	-45.654	36.560	25.940	7.00	-31.73	178.17	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.656	-0.090	1.080	-44.373	40.283	19.104	6.70	-31.55	178.50	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.701	-0.153	1.072	-42.053	44.800	13.428	6.42	-31.34	178.62	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.746	-0.197	1.085	-39.307	50.232	9.705	6.17	-31.11	178.70	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.777	-0.209	1.122	-37.048	57.129	7.690	5.94	-30.85	178.79	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.232	WTSIZIF1(76C8B99AE989)	0.796	-0.186	1.166	-35.400	64.514	7.385	5.72	-30.55	179.04	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.820	-0.136	1.212	-34.912	73.669	7.813	5.50	-30.20	179.13	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.839	-0.083	1.235	-35.156	84.534	9.216	5.28	-29.81	179.20	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.848	-0.010	1.230	-35.095	96.130	9.888	5.05	-29.36	179.31	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.852	0.061	1.212	-34.485	108.032	10.315	4.82	-28.85	179.59	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.863	0.115	1.191	-32.593	119.751	10.742	4.60	-28.28	179.71	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.890	0.146	1.189	-30.151	131.714	11.353	4.39	-27.65	179.81	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.946	0.133	1.222	-27.893	144.958	12.878	4.19	-26.96	179.94	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.293	WTSIZIF1(76C8B99AE989)	0.997	0.110	1.286	-25.940	159.729	15.137	3.99	-26.20	-179.74	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.321	WTSIZIF1(76C8B99AE989)	1.026	0.096	1.379	-24.963	175.720	18.982	3.80	-25.36	-179.58	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.322	WTSIZIF1(76C8B99AE989)	1.045	0.100	1.491	-23.376	192.261	24.048	3.60	-24.44	-179.41	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.322	WTSIZIF1(76C8B99AE989)	1.031	0.117	1.635	-19.592	209.229	31.250	3.40	-23.44	-179.19	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.322	WTSIZIF1(76C8B99AE989)	0.962	0.117	1.850	-13.184	227.234	42.297	3.22	-22.36	-178.76	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.322	WTSIZIF1(76C8B99AE989)	0.826	0.125	2.154	-2.319	246.582	57.800	3.05	-21.18	-178.41	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.322	WTSIZIF1(76C8B99AE989)	0.561	0.145	2.596	13.916	268.860	75.562	2.94	-19.91	-178.01	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.322	WTSIZIF1(76C8B99AE989)	0.162	0.200	3.241	31.738	298.828	94.727	2.89	-18.51	-177.46	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.322	WTSIZIF1(76C8B99AE989)	-0.361	0.284	4.076	40.833	346.802	117.126	2.89	-16.91	-176.68	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.352	WTSIZIF1(76C8B99AE989)	-1.105	0.595	4.730	39.368	413.940	134.766	2.88	-15.01	-175.90	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.352	WTSIZIF1(76C8B99AE989)	-1.205	0.638	5.030	20.508	503.296	151.489	2.83	-12.73	-175.11	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.352	WTSIZIF1(76C8B99AE989)	-0.149	-0.093	5.072	-9.766	564.575	190.247	2.66	-10.06	-174.08	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.352	WTSIZIF1(76C8B99AE989)	0.108	-0.518	4.964	-20.752	572.754	239.685	2.38	-7.25	-172.81	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.352	WTSIZIF1(76C8B99AE989)	1.149	1.136	4.723	3.601	553.406	259.155	2.22	-4.50	-171.39	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.352	WTSIZIF1(76C8B99AE989)	7.943	1.880	4.985	46.814	501.526	238.953	2.27	-1.91	-170.17	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.353	WTSIZIF1(76C8B99AE989)	12.710	2.749	6.047	43.396	389.160	260.742	2.60	0.16	-168.84	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.353	WTSIZIF1(76C8B99AE989)	3.990	1.130	5.827	-107.605	413.513	443.115	2.35	2.08	-166.95	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	-1.046	0.987	1.116	-106.628	326.904	347.168	1.90	3.83	-164.88	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	-0.340	-0.243	-0.908	-117.249	201.172	284.851	1.47	5.03	-163.51	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	1.792	-0.503	-2.397	-11.536	93.750	337.341	1.32	5.65	-161.89	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	3.928	-0.448	-0.970	22.095	42.725	317.261	1.64	5.91	-160.41	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	2.761	-1.040	0.213	-50.720	-58.655	336.060	1.71	5.79	-158.75	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	-0.180	-0.320	0.240	-89.050	-171.875	293.396	1.49	5.07	-157.29	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	-2.341	0.429	0.147	-82.031	-233.276	174.866	1.15	3.98	-156.19	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.412	WTSIZIF1(76C8B99AE989)	-2.848	0.682	0.158	-50.110	-255.676	34.363	0.87	2.72	-155.89	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.441	WTSIZIF1(76C8B99AE989)	-2.099	0.436	0.498	-46.448	-261.719	-96.252	0.63	1.43	-156.14	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.441	WTSIZIF1(76C8B99AE989)	-1.343	0.042	0.648	-49.255	-274.109	-199.097	0.37	0.08	-157.08	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.442	WTSIZIF1(76C8B99AE989)	-1.037	-0.121	0.729	-47.058	-280.518	-260.681	0.13	-1.30	-158.30	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.442	WTSIZIF1(76C8B99AE989)	-0.842	-0.144	0.794	-50.659	-271.179	-285.583	-0.08	-2.67	-159.75	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.442	WTSIZIF1(76C8B99AE989)	-0.522	-0.117	0.591	-42.542	-245.605	-276.428	-0.25	-3.95	-161.17	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.442	WTSIZIF1(76C8B99AE989)	-0.220	-0.262	0.441	-27.283	-213.013	-230.957	-0.31	-5.09	-162.54	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.442	WTSIZIF1(76C8B99AE989)	-0.053	-0.278	0.526	-25.330	-182.068	-170.654	-0.35	-6.06	-163.53	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.442	WTSIZIF1(76C8B99AE989)	-0.079	-0.161	0.536	-38.513	-153.687	-109.131	-0.45	-6.89	-164.19	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.503	WTSIZIF1(76C8B99AE989)	-0.348	0.001	0.153	-44.006	-130.859	-51.392	-0.62	-7.59	-164.56	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.504	WTSIZIF1(76C8B99AE989)	-0.898	0.105	-0.342	-24.536	-112.854	3.662	-0.78	-8.19	-164.75	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.504	WTSIZIF1(76C8B99AE989)	-1.463	0.140	-0.464	-0.488	-96.558	38.696	-0.85	-8.71	-164.60	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.504	WTSIZIF1(76C8B99AE989)	-1.752	0.228	-0.243	4.700	-79.834	42.542	-0.86	-9.14	-164.36	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.504	WTSIZIF1(76C8B99AE989)	-1.874	0.313	-0.106	0.488	-63.477	31.128	-0.87	-9.49	-164.17	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.504	WTSIZIF1(76C8B99AE989)	-1.938	0.362	-0.186	1.892	-47.363	14.160	-0.88	-9.76	-164.14	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.504	WTSIZIF1(76C8B99AE989)	-1.896	0.300	-0.340	10.254	-28.809	-6.714	-0.86	-9.94	-164.13	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.504	WTSIZIF1(76C8B99AE989)	-1.724	0.167	-0.407	19.836	-5.798	-29.236	-0.76	-10.01	-164.19	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	-1.473	0.063	-0.335	25.269	19.287	-50.415	-0.60	-9.97	-164.40	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	-1.181	-0.009	-0.203	24.719	41.321	-70.007	-0.42	-9.81	-164.78	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	-0.868	-0.035	-0.121	22.766	56.763	-87.219	-0.25	-9.55	-165.20	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	-0.581	-0.007	-0.084	23.560	65.735	-96.985	-0.06	-9.24	-165.64	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	-0.353	0.051	-0.044	26.978	69.458	-97.046	0.14	-8.89	-166.13	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	-0.179	0.122	0.026	30.029	69.336	-89.050	0.35	-8.54	-166.65	-6.700	-61.933	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	-0.073	0.183	0.129	28.992	65.674	-74.463	0.55	-8.20	-167.05	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.532	WTSIZIF1(76C8B99AE989)	0.049	0.215	0.209	23.804	58.472	-60.425	0.73	-7.88	-167.35	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	0.206	0.278	0.236	16.296	50.476	-50.964	0.86	-7.61	-167.62	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	0.320	0.318	0.193	10.254	42.236	-39.246	0.95	-7.38	-167.89	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	0.306	0.331	0.103	8.545	33.752	-23.560	1.01	-7.19	-168.03	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	0.120	0.337	0.021	11.047	24.658	-8.667	1.07	-7.04	-168.09	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	-0.148	0.286	-0.041	16.663	13.916	-1.282	1.14	-6.95	-168.10	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	-0.332	0.205	-0.041	20.874	2.502	-8.362	1.25	-6.91	-168.16	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	-0.401	0.146	0.010	21.851	-7.690	-25.818	1.36	-6.93	-168.25	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.562	WTSIZIF1(76C8B99AE989)	-0.414	0.046	0.061	22.095	-16.113	-45.349	1.49	-6.99	-168.43	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.622	WTSIZIF1(76C8B99AE989)	-0.396	-0.080	0.116	21.729	-22.339	-64.880	1.64	-7.08	-168.72	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.622	WTSIZIF1(76C8B99AE989)	-0.354	-0.190	0.187	18.982	-25.391	-83.008	1.79	-7.19	-169.13	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.622	WTSIZIF1(76C8B99AE989)	-0.281	-0.289	0.241	14.282	-24.292	-97.717	1.92	-7.29	-169.60	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.622	WTSIZIF1(76C8B99AE989)	-0.176	-0.380	0.247	9.521	-19.409	-107.727	2.04	-7.38	-170.10	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.622	WTSIZIF1(76C8B99AE989)	-0.048	-0.438	0.210	6.775	-12.329	-111.755	2.15	-7.43	-170.66	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.622	WTSIZIF1(76C8B99AE989)	0.092	-0.449	0.162	6.226	-5.066	-109.436	2.25	-7.45	-171.24	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.622	WTSIZIF1(76C8B99AE989)	0.240	-0.427	0.123	7.263	1.099	-101.135	2.35	-7.43	-171.77	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.623	WTSIZIF1(76C8B99AE989)	0.367	-0.395	0.098	9.460	6.165	-87.341	2.44	-7.39	-172.21	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.651	WTSIZIF1(76C8B99AE989)	0.464	-0.354	0.089	12.329	9.827	-69.397	2.54	-7.33	-172.59	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.651	WTSIZIF1(76C8B99AE989)	0.528	-0.301	0.088	16.174	12.268	-48.462	2.65	-7.25	-172.88	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.652	WTSIZIF1(76C8B99AE989)	0.557	-0.255	0.104	19.592	13.306	-25.330	2.76	-7.18	-173.05	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.652	WTSIZIF1(76C8B99AE989)	0.555	-0.215	0.140	20.508	13.123	-2.014	2.87	-7.11	-173.08	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.652	WTSIZIF1(76C8B99AE989)	0.519	-0.175	0.169	18.127	12.146	20.142	2.96	-7.05	-173.02	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.652	WTSIZIF1(76C8B99AE989)	0.448	-0.118	0.161	13.794	10.864	44.922	3.02	-7.00	-172.83	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.652	WTSIZIF1(76C8B99AE989)	0.346	-0.062	0.126	10.376	10.193	63.354	3.04	-6.97	-172.55	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.652	WTSIZIF1(76C8B99AE989)	0.237	0.014	0.073	8.606	10.315	76.660	3.05	-6.93	-172.16	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	0.132	0.095	0.017	9.338	10.925	84.839	3.05	-6.90	-171.74	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	0.034	0.151	-0.026	12.390	11.902	88.867	3.05	-6.87	-171.28	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	-0.046	0.163	-0.041	16.907	12.634	89.722	3.08	-6.84	-170.83	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	-0.106	0.139	-0.021	20.264	12.939	87.769	3.13	-6.80	-170.36	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	-0.148	0.107	0.016	21.606	12.390	83.130	3.19	-6.76	-169.93	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	-0.170	0.070	0.048	21.851	11.292	76.355	3.25	-6.73	-169.50	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	-0.175	0.008	0.071	21.362	9.888	68.481	3.32	-6.70	-169.14	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.682	WTSIZIF1(76C8B99AE989)	-0.157	-0.066	0.091	19.836	8.606	59.937	3.39	-6.67	-168.81	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.742	WTSIZIF1(76C8B99AE989)	-0.123	-0.137	0.103	17.761	7.874	51.208	3.46	-6.65	-168.54	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.742	WTSIZIF1(76C8B99AE989)	-0.085	-0.197	0.103	15.808	7.690	43.457	3.52	-6.62	-168.26	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.742	WTSIZIF1(76C8B99AE989)	-0.051	-0.232	0.100	14.221	7.935	36.743	3.57	-6.60	-168.06	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.742	WTSIZIF1(76C8B99AE989)	-0.032	-0.246	0.093	12.878	8.545	32.104	3.61	-6.57	-167.89	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.742	WTSIZIF1(76C8B99AE989)	-0.040	-0.270	0.080	12.146	9.521	30.029	3.66	-6.54	-167.73	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.742	WTSIZIF1(76C8B99AE989)	-0.085	-0.323	0.069	11.841	10.925	30.334	3.71	-6.49	-167.53	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.742	WTSIZIF1(76C8B99AE989)	-0.170	-0.387	0.065	10.864	12.634	32.166	3.75	-6.44	-167.37	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
